voxel,x,y,z,vision_target_correlation,vision_target_r2,vision_tuning_r2,visual_cortex,early_visual,higher_visual,V1,V2,V3,V4,imagery_target_correlation,imagery_target_r2,imagery_tuning_r2,vision_minus_imagery_target_r2,vision_minus_imagery_target_correlation
7177,41,11,45,0.23799107617439205,0.01693189112043314,0.05663975233864528,True,False,True,False,False,False,False,0.0641322289910748,-0.2580550195439104,0.004112942795363656,0.27498691066434355,0.17385884718331723
7178,41,11,47,-0.09124369741476593,-0.9016190294443727,0.008325412317917363,True,False,True,False,False,False,False,0.058828677396006265,-3.300506369232413,0.0034608132841633787,2.3988873397880406,-0.15007237481077218
7179,41,11,48,0.8488181276678107,0.562194933727268,0.7204922138574879,True,False,True,False,False,False,False,0.2801762220814624,-0.05200587274628976,0.07849871541984095,0.6142008064735578,0.5686419055863483
7180,41,11,49,0.24579734131246703,-0.5487499766613793,0.06041633299627741,True,False,True,False,False,False,False,-0.03322576591638281,-2.9025081520236156,0.0011039515207302655,2.3537581753622363,0.2790231072288498
7181,41,12,33,-0.05496450564513603,-0.16853610443040679,0.0030210968808141907,True,True,False,False,True,False,False,-0.010320159210825214,-0.19396443680819186,0.0001065056861367805,0.02542833237778508,-0.04464434643431082
7182,41,12,34,0.42292863131310515,0.12120028155473539,0.17886862718437643,True,True,False,False,True,False,False,0.14298829428519425,-0.6417715060804507,0.020445652302589313,0.7629717876351861,0.2799403370279109
7183,41,12,35,0.47086641595843187,0.20870577120933154,0.22171518167753898,True,True,False,False,True,False,False,-0.26363617945755075,-2.6043883805327774,0.0695040351189739,2.813094151742109,0.7345025954159826
7184,41,12,36,0.641139630998594,0.32994249707938406,0.4110600264370132,True,True,False,False,True,False,False,-0.09772807363934381,-5.952803736894719,0.009550776377257007,6.282746233974103,0.7388677046379377
7185,41,12,37,0.14144266162897545,-3.5530351659503943,0.020006026528688846,True,True,False,False,True,False,False,-0.013451391550727866,-11.603096927445426,0.00018093993465099302,8.050061761495032,0.1548940531797033
7186,41,12,38,0.1673465728559655,-2.2002551072532315,0.028004875446636966,True,True,False,False,True,False,False,0.20565508587149417,-3.3039934173335332,0.04229401434481164,1.1037383100803018,-0.03830851301552868
7187,41,12,41,0.46529836283073955,-0.12566879758287852,0.21650256645296656,True,True,False,True,False,False,False,-0.021054042148210893,-1.4392497941493638,0.00044327269077864076,1.3135809965664853,0.48635240497895044
7188,41,12,42,0.7300055554542401,0.2762530343697528,0.5329081109940536,True,False,True,False,False,False,False,-0.09071734340853237,-0.9768535561736384,0.00822963639510159,1.2531065905433914,0.8207228988627724
7189,41,12,43,0.06579150532501875,-0.37230648554983814,0.00432852217293197,True,False,True,False,False,False,False,0.3740937022769688,0.0844607182035898,0.13994609808328937,-0.45676720375342794,-0.30830219695195005
7190,41,12,44,0.15195874331973214,-0.07482839879951242,0.023091459671312237,True,False,True,False,False,False,False,0.21097450550200222,-0.012093007588876103,0.044510241971814364,-0.06273539121063632,-0.05901576218227009
7191,41,12,45,0.01366858993106592,-0.17781180340958502,0.00018683035070363668,True,False,True,False,False,False,False,-0.06444293117800765,-0.5555660176092689,0.00415289137881343,0.3777542141996839,0.07811152110907357
7192,41,12,46,0.05656060717343834,-1.3550777117255968,0.0031991022838280046,True,False,True,False,False,False,False,-0.18929012285463886,-3.4138836378441155,0.03583075061032427,2.0588059261185188,0.2458507300280772
7193,41,12,47,-0.3484150958550324,-0.7762491110175269,0.1213930790196714,True,False,True,False,False,False,False,-0.20685469847306825,-2.157577335030978,0.04278886628038399,1.381328224013451,-0.14156039738196413
7194,41,12,48,0.3756792603984284,-0.033830458032846566,0.1411349066935102,True,False,True,False,False,False,False,-0.007145556385847088,-0.6949389260461634,5.105897606332009e-05,0.6611084680133168,0.3828248167842755
7195,41,12,49,0.35373264178491975,0.09754536774207567,0.12512678186413836,True,False,True,False,False,False,False,-0.31419404836553017,-0.7928539922637499,0.0987179000283211,0.8903993600058255,0.6679266901504499
7196,41,12,50,0.1638341669531848,-1.3305569939481119,0.026841634261244033,True,False,True,False,False,False,False,0.043396718950875914,-3.3672713793035793,0.0018832752157013127,2.0367143853554674,0.1204374480023089
7197,41,13,32,0.6137414464160633,0.3255956471822319,0.37667856304888153,True,True,False,False,False,True,False,-0.23853221851603854,-3.8209513301680147,0.05689761927018316,4.146546977350247,0.8522736649321019
7198,41,13,33,0.33282642668403345,0.03346842181248966,0.11077343029926229,True,True,False,False,False,True,False,-0.15252977782754845,-0.8561899580257915,0.023265333124121292,0.8896583798382811,0.4853562045115819
7199,41,13,34,0.3671925280745341,0.06007287656589588,0.13483035267376753,True,False,True,False,False,False,False,0.3773262788835073,0.09284216199608353,0.1423751207360743,-0.032769285430187645,-0.010133750808973163
7200,41,13,35,0.05399253205353456,-0.31419992571762245,0.002915193517551957,True,False,True,False,False,False,False,-0.02217224908134448,-1.4698630151321463,0.0004916086293251812,1.155663089414524,0.07616478113487904
7201,41,13,36,0.24568255914657322,-1.8646193120722598,0.060359919868809446,True,False,True,False,False,False,False,-0.21688599544863305,-6.349542997181079,0.047039535021744475,4.484923685108819,0.4625685545952063
7202,41,13,37,0.0011068019928792382,-7.035007019425231,1.2250106514414532e-06,True,False,True,False,False,False,False,-0.20583441931971497,-16.736163547228987,0.04236780817668425,9.701156527803755,0.2069412213125942
7203,41,13,38,0.3380706761677941,-0.8519515703023828,0.11429178208454953,True,False,True,False,False,False,False,0.20927812393240486,-9.360781051520236,0.04379733315666701,8.508829481217854,0.12879255223538927
7204,41,13,40,0.12462668340345945,-4.6180370456019135,0.015531810216146115,True,False,True,False,False,False,False,-0.04154850763976101,-10.44036753837621,0.0017262784870912793,5.822330492774296,0.16617519104322045
7205,41,13,41,-0.05073049439335543,-11.753185431270527,0.002573583061394267,True,False,True,False,False,False,False,-0.08969938443821647,-11.355223947372384,0.00804597956859495,-0.39796148389814334,0.03896889004486104
7206,41,13,43,0.13198327286087236,-0.13998667933008901,0.017419584315067484,True,False,True,False,False,False,False,0.0436368062275128,-0.17809311807339956,0.0019041708577375,0.038106438743310544,0.08834646663335956
7207,41,13,44,0.04407555069767768,-0.17238085097862244,0.0019426541693035552,True,False,True,False,False,False,False,0.12348120164135173,-0.08078188515309281,0.015247607158792167,-0.09159896582552962,-0.07940565094367405
7208,41,13,45,0.0127854712045827,-1.1506605341132663,0.00016346827392321338,True,False,True,False,False,False,False,-0.056747902126029134,-0.43714438385999776,0.0032203243957053818,-0.7135161502532685,0.06953337333061184
7209,41,13,46,0.6107647547342787,0.18920159446748064,0.3730335856256236,True,False,True,False,False,False,False,-0.1580461151644761,-0.6662022184302228,0.024978574518582836,0.8554038128977034,0.7688108698987548
7210,41,13,47,-0.08121439941297773,-0.5080366024580341,0.006595778672010677,True,False,True,False,False,False,False,0.11134421046152938,-0.9969464527632905,0.012397533203301348,0.48890985030525647,-0.19255860987450713
7211,41,13,48,0.3549661893091049,-2.045377216953961,0.12600099555262728,True,False,True,False,False,False,False,0.036937695300656194,-1.7233376590015412,0.0013643933341241188,-0.32203955795241956,0.3180284940084487
7212,41,13,49,0.19735475851283454,-0.1812156612518907,0.03894890070765924,True,False,True,False,False,False,False,-0.05758388977464422,-0.7274315273198777,0.0033159043615783755,0.546215866067987,0.25493864828747875
7213,41,14,32,-0.15824402800573328,-0.27350658198082245,0.0250411723994793,True,True,False,False,False,True,False,0.4755237613775789,-0.09954674135437269,0.2261228476346806,-0.17395984062644976,-0.6337677893833122
7214,41,14,33,0.34243214332136795,-0.6508765913065491,0.11725977277966589,True,True,False,False,False,True,False,0.03720936287725325,-1.5999166482361318,0.0013845366857311123,0.9490400569295827,0.3052227804441147
7215,41,14,34,0.3364375497966781,0.0014795524310283747,0.11319022491319226,True,False,True,False,False,False,False,-0.016846516086604462,-0.7463838483145016,0.00028380510425622294,0.7478634007455299,0.3532840658832826
7216,41,14,35,0.14932044519810894,-0.6477166343571832,0.022296595354161456,True,False,True,False,False,False,False,-0.1061135265015796,-1.836584700488832,0.011260080506601435,1.1888680661316489,0.2554339716996885
7217,41,14,36,-0.23916584713000014,-6.878652841960845,0.057200302433410594,True,False,True,False,False,False,False,-0.2039309576916347,-37.13402547609076,0.0415878355050273,30.25537263412992,-0.035234889438365447
7218,41,14,37,0.08994639383199,-2.0759762972672555,0.00809035376337945,True,False,True,False,False,False,False,-0.3654532736135419,-11.15454931912826,0.1335560951948543,9.078573021861004,0.4553996674455319
7219,41,14,38,0.3457755167747242,-0.05356941726148978,0.11956070800082756,True,False,True,False,False,False,False,-0.5054539898149948,-2.5668305726388345,0.25548373581989686,2.5132611553773447,0.851229506589719
7220,41,14,40,0.0683056792017347,-4.230910652913954,0.004665665811210294,True,False,True,False,False,False,False,-0.08735786075149775,-5.111713151049094,0.007631395835078071,0.8808024981351403,0.15566353995323245
7221,41,14,41,0.06574059830835005,-1.2613612243801846,0.004321826265939838,True,False,True,False,False,False,False,-0.10528610143425746,-1.9650254460492995,0.01108516315522475,0.7036642216691149,0.1710266997426075
7222,41,14,42,0.24923557633894097,-0.5857028024572453,0.062118372513004075,True,False,True,False,False,False,False,-0.11166030064798405,-3.1383740693129356,0.012468022740798185,2.5526712668556906,0.36089587698692505
7223,41,14,43,0.18849052392416346,-0.31418927651603745,0.03552867760920564,True,False,True,False,False,False,False,0.054234980073762935,-2.0772903261362154,0.0029414330636014624,1.763101049620178,0.13425554385040053
7224,41,14,46,0.5088466426171925,0.24105731564531196,0.2589249057027888,True,False,True,False,False,False,False,0.12736107736086977,-0.5163773053763028,0.016220844026521453,0.7574346210216147,0.3814855652563227
7225,41,14,47,0.09855286531333723,-0.7839252857894288,0.009712667261468789,True,False,True,False,False,False,False,-0.15456383008429245,-0.6817907147857145,0.023889977570326026,-0.10213457100371426,0.2531166953976297
7226,41,14,48,0.04883821814361524,-0.04264565627585104,0.002385171551443349,True,False,True,False,False,False,False,-0.25040380809647067,-0.3443804870581997,0.06270206710921411,0.30173483078234864,0.2992420262400859
7227,41,14,49,0.05986808822755955,-0.3932020731765491,0.003584187988022854,True,False,True,False,False,False,False,0.12505326023932262,-0.23131323857738573,0.015638317896483747,-0.16188883459916337,-0.06518517201176308
7228,41,15,32,-0.012471857912712906,-0.5804935061290164,0.00015554723979489953,True,True,False,False,False,True,False,-0.20610103925920728,-5.337953078204806,0.0424776383837253,4.757459572075789,0.19362918134649437
7229,41,15,33,0.45022886738202955,-0.28351189392516196,0.20270603302410514,True,False,True,False,False,False,False,0.09290796621565783,-9.864191363922721,0.008631890186329818,9.580679469997559,0.3573209011663717
7230,41,15,34,0.1730539396594534,-0.2088252022691306,0.029947666031657737,True,False,True,False,False,False,False,0.021062526779906214,-0.763987119467586,0.0004436300343542664,0.5551619171984554,0.15199141287954718
7231,41,15,35,0.13003136121574502,-0.12093552719032097,0.016908154899619558,True,False,True,False,False,False,False,0.009732154229158914,-0.5267983079986582,9.471482594013573e-05,0.40586278080833726,0.12029920698658611
7232,41,15,36,0.2737885620719516,-1.2167499637441206,0.07496017672142691,True,False,True,False,False,False,False,0.14741534506582796,-2.7924347915584393,0.02173128396087713,1.5756848278143187,0.12637321700612367
7233,41,15,37,0.12387107761165275,-5.772241116607565,0.0153440438686721,True,False,True,False,False,False,False,-0.06616522086012365,-16.10319528737616,0.004377836451468942,10.330954170768596,0.1900362984717764
7234,41,15,38,0.23401575752741768,-3.086087441324576,0.05476337477113115,True,False,True,False,False,False,False,-0.12036439965090034,-8.397873399713983,0.014487588703321659,5.311785958389407,0.35438015717831806
7235,41,15,39,-0.05756208792591533,-0.7629599488213503,0.003313393966390807,True,False,True,False,False,False,False,-0.22624281398120227,-1.9111129573899999,0.0511858108781329,1.1481530085686495,0.16868072605528694
7236,41,15,41,0.30839138280348405,0.06842159877892273,0.09510524498744503,True,False,True,False,False,False,False,0.20239827664270366,-0.08075570847605151,0.0409650623879364,0.14917730725497425,0.10599310616078039
7237,41,15,42,0.1364196159255999,-1.3018886798410039,0.01861031160928819,True,False,True,False,False,False,False,-0.06774886235545868,-8.695352892705024,0.004589908350458887,7.3934642128640204,0.20416847828105858
7238,41,15,44,0.28383170039656846,-1.3572635039345928,0.08056043415000741,True,False,True,False,False,False,False,-0.17943343135274994,-11.142826819496962,0.03219635628702203,9.785563315562369,0.4632651317493184
7239,41,15,45,0.3847184694736907,-0.016618460735212004,0.1480083007541791,True,False,True,False,False,False,False,0.26591359597153696,-1.12000576114202,0.0707100405225138,1.103387300406808,0.11880487350215374
7240,41,15,46,0.26232145151975866,-1.182848062121808,0.06881254392743309,True,False,True,False,False,False,False,-0.26396759033869077,-5.833465857465274,0.06967888874921488,4.650617795343466,0.5262890418584494
7241,41,15,47,0.27926685706315146,-3.1930070145475975,0.07798997745393067,True,False,True,False,False,False,False,-0.03830930548524414,-28.907881654955062,0.0014676028867617566,25.714874640407466,0.3175761625483956
7242,41,15,48,0.2984964992149127,-0.04322580508999252,0.08910016004355839,True,False,True,False,False,False,False,0.291284105535833,-0.7664201895978382,0.0848464301378103,0.7231943845078457,0.0072123936790797205
7243,41,15,49,0.34704628735365156,-0.006567927058459322,0.1204411255659533,True,False,True,False,False,False,False,-0.007645189511672066,-1.0145958902622625,5.844892266938056e-05,1.0080279632038032,0.35469147686532365
7244,41,16,32,0.18196098209265524,-0.12826236697718207,0.0331097990041236,True,True,False,False,False,True,False,-0.31480582542617025,-1.5577072521552622,0.09910270772225238,1.42944488517808,0.4967668075188255
7245,41,16,33,-0.1635540842019844,-2.356003775304263,0.0267499384591498,True,False,True,False,False,False,False,-0.06751312108312278,-1.4353201113746032,0.004558021518384398,-0.9206836639296596,-0.09604096311886161
7246,41,16,34,-0.3778425051405806,-1.2418172148221291,0.1427649586909097,True,False,True,False,False,False,False,-0.002353809533518801,-0.9513628402651644,5.540419320083995e-06,-0.29045437455696477,-0.3754886956070618
7247,41,16,35,-0.379398729646275,-1.3251059492664239,0.1439433960572073,True,False,True,False,False,False,False,-0.193757725389642,-1.9425116983513626,0.03754205614816792,0.6174057490849387,-0.18564100425663302
7248,41,16,36,0.27506237326941385,-0.3957343488229996,0.07565930918860235,True,False,True,False,False,False,False,-0.23114189112208125,-1.9002812559587547,0.05342657383149206,1.5045469071357551,0.5062042643914951
7249,41,16,37,0.16123658965384635,-2.1406012831021237,0.025997237843202833,True,False,True,False,False,False,False,0.005266122605393044,-6.7183366760594625,2.7732047295031618e-05,4.577735392957338,0.1559704670484533
7250,41,16,38,0.08315922126750697,-8.30366451076027,0.006915456081818183,True,False,True,False,False,False,False,-0.08888467666795243,-37.434870372093584,0.007900485746366447,29.131205861333314,0.17204389793545938
7251,41,16,39,0.011143009740215338,-2.3306599244705524,0.0001241666660705339,True,False,True,False,False,False,False,-0.10482090045231762,-6.978487858156227,0.010987421171634681,4.647827933685675,0.11596391019253297
7252,41,16,40,0.33025772271504533,-0.036982723616285185,0.10907016341292777,True,False,True,False,False,False,False,-0.26349755141926046,-0.8158351760845268,0.06943095960394581,0.7788524524682416,0.5937552741343057
7253,41,16,42,0.03945622757056078,-0.2275775193247025,0.0015567938940998808,True,False,True,False,False,False,False,0.33020352021013194,-0.4144519107708069,0.10903436475916302,0.1868743914461044,-0.29074729263957116
7254,41,17,32,-0.11834818077292453,-0.17935509325259424,0.014006291892260823,True,False,True,False,False,False,False,0.1979875838443325,-0.16952193116648062,0.03919908335651659,-0.009833162086113623,-0.316335764617257
7255,41,17,33,0.18528661163519078,-2.080971006959824,0.03433112845125001,True,False,True,False,False,False,False,0.1990552619244938,-3.5693367678594257,0.03962299729982883,1.4883657608996015,-0.01376865028930302
7256,41,17,34,0.33486307890191286,0.018139045747508797,0.11213328161166872,True,False,True,False,False,False,False,-0.08436696941093862,-0.9939908347397304,0.007117785527586252,1.0121298804872392,0.4192300483128515
7257,41,17,35,0.2985053954477477,-0.07884313677992605,0.08910547111141622,True,False,True,False,False,False,False,-0.314060654873319,-0.7115624340088333,0.098634094939458,0.6327192972289073,0.6125660503210667
7258,41,17,36,-0.18840565257247235,-0.9098587891879917,0.03549668992125916,True,False,True,False,False,False,False,-0.10787521568307812,-1.80401484337008,0.011637062158670624,0.8941560541820883,-0.08053043688939424
7259,41,17,37,0.2589373197826305,-0.7792241456763678,0.06704853557621225,True,False,True,False,False,False,False,-0.036915573349001314,-3.362085881060306,0.0013627595556854962,2.582861735383938,0.2958528931316318
7260,41,17,38,0.1224890444422493,-2.34108491129093,0.015003566008375324,True,False,True,False,False,False,False,0.02247115893719875,-4.185651221073729,0.0005049529839808472,1.844566309782799,0.10001788550505054
7261,41,17,39,0.15723727319552855,-2.879816606584384,0.02472356008196528,True,False,True,False,False,False,False,-0.41611160364224836,-8.774787261903109,0.1731488666857236,5.894970655318724,0.5733488768377769
7262,41,17,40,-0.09053706644206053,-4.64904281171425,0.008196960399934082,True,False,True,False,False,False,False,0.0734447855901018,-3.747142821371008,0.005394136530376025,-0.9018999903432423,-0.1639818520321623
7263,41,17,42,0.00018459331772171904,-0.2450078012028809,3.407469294751151e-08,True,False,True,False,False,False,False,0.24708249018336004,-0.2273962289681608,0.061049756955210206,-0.017611572234720096,-0.24689789686563832
7264,41,18,33,-0.2101635418649281,-0.18751775664618764,0.04416871432921139,True,False,True,False,False,False,False,-0.2826043233333404,-0.7724316750616766,0.0798652035666952,0.584913918415489,0.07244078146841229
7265,41,18,34,0.2236999998658207,-0.7049712383289146,0.05004168993996818,True,False,True,False,False,False,False,-0.14806648113674148,-1.245371153108434,0.02192368283621702,0.5403999147795193,0.37176648100256215
7266,41,18,35,-0.02824058275307352,-0.8377925581670074,0.0007975305142331935,True,False,True,False,False,False,False,-0.1792491887916484,-0.4688313790714138,0.032130271682464004,-0.36896117909559356,0.15100860603857486
7267,41,18,36,-0.023612745267580112,-0.4011052397624011,0.000557561739071627,True,False,True,False,False,False,False,0.19214650822832166,-0.43485678931541827,0.036920280624336485,0.03375154955301718,-0.21575925349590178
7268,41,18,37,0.27584900257267947,-2.8573464195410705,0.07609267222034212,True,False,True,False,False,False,False,-0.05396063087316783,-5.426326798138138,0.0029117496842302735,2.5689803785970677,0.3298096334458473
7269,41,18,38,0.26673085268367114,-0.8290492295826386,0.07114534777335828,True,False,True,False,False,False,False,0.04711317077866697,-2.3313048479685845,0.002219650860819839,1.502255618385946,0.21961768190500416
7270,41,18,39,0.09935545793798954,-0.2897192034130145,0.00987150702206761,True,False,True,False,False,False,False,-0.32655977236554545,-2.475880606118085,0.10664128492743687,2.1861614027050704,0.425915230303535
7271,41,18,42,0.00940685111594325,-0.12597847637017612,8.848884791752277e-05,True,False,True,False,False,False,False,-0.06578089463951282,-0.3696766300757821,0.004327126099574687,0.243698153705606,0.07518774575545607
7272,41,18,43,-0.10278504761380308,-2.31564063281549,0.010564766012971767,True,False,True,False,False,False,False,-0.08459274769245878,-13.51610043741365,0.00715593296215999,11.200459804598161,-0.0181922999213443
7273,41,19,34,0.18096665479304094,-1.3580670709886018,0.03274893014698365,True,False,True,False,False,False,False,-0.1999245685518291,-8.517716831253509,0.03996983311063502,7.159649760264907,0.38089122334487
7274,41,19,35,0.26535867207465763,0.04316360839069466,0.07041522484522568,True,False,True,False,False,False,False,-0.005879224798075627,-0.4449132901994006,3.45652842263074e-05,0.4880768985900953,0.27123789687273325
7275,41,19,36,0.1946712236641587,-0.41159846790006105,0.037896885322900906,True,False,True,False,False,False,False,0.3374766140265644,-2.9339704038757155,0.11389046501483474,2.5223719359756545,-0.14280539036240572
7276,41,19,37,0.2129676169322756,-1.7201906947755203,0.04535520586181248,True,False,True,False,False,False,False,0.12464674999185772,-24.759633410806078,0.015536812283532682,23.039442716030557,0.08832086694041787
7277,41,19,38,0.24109183391476793,-0.9776786327716613,0.05812527238038605,True,False,True,False,False,False,False,0.03700854501050262,-11.99030181593596,0.0013696324037943987,11.012623183164298,0.2040832889042653
7278,41,19,39,-0.11508988291588455,-0.6508113661727912,0.013245681149592015,True,False,True,False,False,False,False,0.2554927323070827,-1.1792226602276514,0.06527653626173861,0.5284112940548602,-0.37058261522296726
7279,41,19,40,-0.09957679487794953,-0.23660338934410308,0.009915538078165236,True,False,True,False,False,False,False,0.4150498202136888,0.16041410238793907,0.1722663532594154,-0.39701749173204215,-0.5146266150916383
7280,41,19,41,-0.1739405577632721,-0.8442631149233679,0.0302553176349982,True,False,True,False,False,False,False,-0.3719451125937909,-1.1385867152268916,0.13834316678240782,0.29432360030352367,0.19800455483051882
7281,41,19,42,-0.08359178354374568,-0.4527088363110845,0.00698758627602443,True,False,True,False,False,False,False,-0.18896885142787165,-0.5732541242423255,0.035709226809969026,0.12054528793124097,0.10537706788412597
7282,41,20,35,0.10265700121908318,-0.23490938116591664,0.010538459899294845,True,False,True,False,False,False,False,-0.12868994568005496,-0.40925013509570585,0.016561102119135494,0.1743407539297892,0.23134694689913815
7283,41,20,36,0.14906706527021177,-1.0943187135133026,0.022220989948273574,True,False,True,False,False,False,False,-0.037644844669030335,-2.906564189300084,0.0014171343301554217,1.8122454757867814,0.1867119099392421
7284,41,20,37,0.588768636191612,0.1275107228588359,0.3466485069629308,True,False,True,False,False,False,False,0.09961076335120415,-2.737230549287543,0.009922304175409596,2.8647412721463787,0.48915787284040785
7285,41,20,39,0.10623635941564658,-0.9153060190041673,0.011286164061890439,True,False,True,False,False,False,False,0.1004449695193852,-4.467775574965778,0.01008919190175022,3.5524695559616104,0.005791389896261379
7286,41,20,40,0.3703140429888251,-0.006827737944572254,0.1371324904347294,True,False,True,False,False,False,False,-0.27917245812633756,-0.7917614158213397,0.0779372613763017,0.7849336778767675,0.6494865011151627
7287,41,20,41,0.4601692845236632,0.03702930096066959,0.21175577041902008,True,False,True,False,False,False,False,-0.16142755785901963,-1.6594208939887074,0.026058856436327132,1.696450194949377,0.6215968423826828
7288,41,20,42,0.02466573751278732,-0.14461910477782403,0.0006083986070497235,True,False,True,False,False,False,False,-0.18183834711490562,-0.6499601814788274,0.03306518448148091,0.5053410767010034,0.20650408462769293
7289,41,20,43,-0.2587400850428752,-0.38221302674399715,0.0669464316079943,True,False,True,False,False,False,False,-0.48714373254508386,-0.9915747354843041,0.2373090161579562,0.6093617087403069,0.22840364750220865
7290,41,21,36,0.25621616721956864,-0.15376980588101374,0.06564672434468596,True,False,True,False,False,False,False,-0.010795490719937677,-0.5581636312244216,0.0001165426198842605,0.40439382534340784,0.2670116579395063
7291,41,21,37,0.4203332644720113,0.09209499549908395,0.1766800532216978,True,False,True,False,False,False,False,0.05754083530487872,-0.46121730366887426,0.003310947727583177,0.5533122991679582,0.3627924291671326
7292,41,21,38,-0.054775088504514735,-1.5015040777956177,0.003000310320677422,True,False,True,False,False,False,False,-0.2093567804039813,-3.327140743668534,0.043830261501120855,1.8256366658729162,0.15458169189946658
7293,41,21,42,-0.013553528803380422,-0.6595345148121237,0.00018369814302406272,True,False,True,False,False,False,False,-0.11899133896615563,-1.710990877065354,0.014158938748958547,1.0514563622532302,0.1054378101627752
7294,41,22,37,0.3096207700117019,-0.006826963062150249,0.09586502122263921,True,False,True,False,False,False,False,0.10094630596806294,-0.2570041206861544,0.010190156688597778,0.25017715762400417,0.20867446404363899
7295,41,22,38,0.0929298278033588,-0.4067056626475396,0.008635952895561919,True,False,True,False,False,False,False,-0.027788245675884858,-1.6961825952778873,0.0007721865977433335,1.2894769326303477,0.12071807347924365
7296,41,22,39,-0.37533363498253997,-0.5749046112121854,0.14087533754920656,True,False,True,False,False,False,False,0.3206467815859196,0.02050194217346668,0.10281435854140841,-0.5954065533856521,-0.6959804165684595
7297,42,4,39,0.1941549216765399,-1.1275811487603487,0.037696133611223336,True,True,False,True,False,False,False,0.017490095490729142,-9.347143483177348,0.00030590344027482387,8.219562334416999,0.17666482618581075
7298,42,4,42,0.5529139872179237,-0.8797875840733969,0.30571387726122234,True,True,False,True,False,False,False,-0.027331051056452994,-12.047654946059048,0.0007469863518504403,11.167867361985651,0.5802450382743767
7299,42,4,44,0.5010644283328324,0.09239228015813072,0.2510655613405081,True,True,False,False,True,False,False,-0.05129079083618209,-2.5310588425020653,0.002630745224600981,2.623451122660196,0.5523552191690144
7300,42,4,45,0.45072813409815554,-0.07824459121969696,0.20315585086760488,True,True,False,False,True,False,False,0.1337096778338392,-4.842289995094291,0.01787827794642907,4.764045403874594,0.31701845626431635
7301,42,4,46,0.17090830267989807,-0.6679830916836866,0.029209647924923653,True,True,False,False,True,False,False,-0.10092074388070378,-1.7088251988161307,0.010184996545434609,1.040842107132444,0.27182904656060186
7302,42,4,47,0.15605555837020585,-1.2163801289515503,0.024353337298236726,True,True,False,False,True,False,False,0.11063732339229918,-5.831428995797813,0.01224061732741219,4.615048866846262,0.045418234977906674
7303,42,5,36,0.5302223853791516,-0.1629836772350457,0.2811357779571575,True,True,False,False,True,False,False,-0.1325391743130504,-3.6322433529254106,0.017566632727585157,3.469259675690365,0.662761559692202
7304,42,5,37,0.7618392140188257,0.5599328328273783,0.5803989880168221,True,True,False,True,False,False,False,0.22618090761815415,-3.0238852944093733,0.051157802970971986,3.5838181272367517,0.5356583064006716
7305,42,5,38,0.8197372169294852,0.6151785389223005,0.6719691048192978,True,True,False,True,False,False,False,0.37901968000372255,-4.799307772702923,0.14365591783012424,5.4144863116252235,0.44071753692576265
7306,42,5,39,0.6112199706597675,-0.27407612906166423,0.37358985253332705,True,True,False,True,False,False,False,0.13025201432581765,-9.497529891982927,0.016965587235933006,9.223453762921263,0.48096795633394984
7307,42,5,40,0.32555404195956805,-3.3998446303935284,0.10598543423621219,True,True,False,True,False,False,False,0.003658407293607848,-43.82865038206144,1.3383943925923099e-05,40.42880575166791,0.3218956346659602
7308,42,5,41,0.2573756803353569,-3.875394536946078,0.06624224082808783,True,True,False,True,False,False,False,0.038483057686273484,-44.53234014570653,0.0014809457288850526,40.65694560876045,0.21889262264908343
7309,42,5,42,0.5164022732557022,-2.1177606896407846,0.26667130782365694,True,True,False,True,False,False,False,-0.13912415649218174,-10.553717349088998,0.019355530919661076,8.435956659448214,0.655526429747884
7310,42,5,43,0.6476563646143583,0.00017373634324180376,0.4194587666254866,True,True,False,True,False,False,False,-0.06879540742396878,-7.349899758382305,0.0047328080826298585,7.350073494725547,0.716451772038327
7311,42,5,44,0.7066721854009955,0.474412709936361,0.499385577619419,True,True,False,True,False,False,False,0.051064256988219786,-4.591008213584436,0.0026075583417589534,5.065420923520797,0.6556079284127757
7312,42,5,45,0.3243318725074938,-0.48425901619555645,0.1051911635242172,True,True,False,True,False,False,False,-0.09498455799602451,-2.240444126860586,0.009022066257700143,1.7561851106650297,0.4193164305035183
7313,42,5,46,0.5131456684556,0.09297276798675347,0.2633184770547445,True,True,False,True,False,False,False,0.029282246530578687,-0.8138084135623567,0.0008574499618775875,0.9067811815491101,0.48386342192502124
7314,42,5,47,0.37680367043862056,-0.12392139363250809,0.14198100605601657,True,True,False,True,False,False,False,0.37411233520910214,-4.3202447995870665,0.1399600393556076,4.196323405954558,0.002691335229518421
7315,42,5,48,0.20826341363504072,-0.4382144292496648,0.04337364945892007,True,True,False,False,True,False,False,0.27714941570369955,-1.27363905852653,0.07681179862490206,0.8354246292768652,-0.06888600206865883
7316,42,5,49,0.08843908971344926,-0.4091240005184986,0.007821472589343527,True,False,True,False,False,False,False,0.08632469290020886,-1.3896358167068446,0.00745195260431537,0.9805118161883459,0.002114396813240396
7317,42,6,35,0.14347902525828715,-2.0946589148117547,0.020586230689068202,True,True,False,False,True,False,False,-0.08484881854430623,-5.567291928812,0.007199322008364605,3.472633014000245,0.22832784380259338
7318,42,6,36,0.29023503773241466,-0.725691194457766,0.08423637712753616,True,True,False,False,True,False,False,0.10726824727603057,-4.964466736850201,0.01150647687367164,4.238775542392435,0.1829667904563841
