subject,phase,stimulus_set,source_vision_roi,target_imagery_roi,standard_rho,crossvalidated_rho,subject_p_greater,leave_target_min,leave_target_median,leave_target_max
1,pilot,B,dorsal_parietal,lateral,0.41785714285714287,-0.06071428571428571,0.06944444444444445,0.2121212121212121,0.48484848484848475,0.5757575757575757
1,pilot,B,dorsal_parietal,midparietal,0.475,0.5249999999999999,0.058333333333333334,0.2121212121212121,0.3939393939393939,0.8424242424242423
1,pilot,B,dorsal_parietal,parietal,0.55,-0.27499999999999997,0.02361111111111111,0.32121212121212117,0.4606060606060606,0.8060606060606059
1,pilot,B,dorsal_parietal,visual_streams,0.5535714285714286,0.14285714285714282,0.02361111111111111,0.3939393939393939,0.5696969696969696,0.6484848484848483
1,pilot,B,dorsal_parietal,dorsal_parietal,0.5464285714285714,-0.125,0.027777777777777776,0.32121212121212117,0.4666666666666666,0.7696969696969697
2,validation,A,early,early,0.22857142857142856,0.23928571428571427,0.25277777777777777,0.06666666666666665,0.16363636363636364,0.709090909090909
2,validation,A,early,ventral,0.20357142857142857,0.24642857142857136,0.2791666666666667,0.0303030303030303,0.14545454545454545,0.6242424242424242
2,validation,A,early,lateral,0.4785714285714286,0.4035714285714285,0.08333333333333333,0.2121212121212121,0.5030303030303029,0.6242424242424242
2,validation,A,early,midparietal,0.2857142857142857,0.36428571428571427,0.21388888888888888,0.11515151515151514,0.2545454545454545,0.6727272727272726
2,validation,A,early,parietal,0.25,0.18214285714285713,0.21666666666666667,0.06666666666666665,0.2545454545454545,0.5272727272727272
2,validation,A,early,visual_streams,0.42857142857142855,0.2071428571428571,0.07916666666666666,0.29696969696969694,0.4,0.6484848484848483
2,validation,A,early,dorsal_parietal,0.15357142857142858,0.1928571428571428,0.29305555555555557,-0.006060606060606061,0.21818181818181814,0.3939393939393939
2,validation,A,ventral,early,0.13214285714285715,0.021428571428571425,0.3625,-0.10303030303030303,0.07272727272727272,0.6
2,validation,A,ventral,ventral,0.08928571428571429,0.075,0.39444444444444443,-0.18787878787878787,0.08484848484848484,0.4666666666666666
2,validation,A,ventral,lateral,0.32857142857142857,0.28571428571428564,0.13333333333333333,-0.28484848484848485,0.3878787878787879,0.6121212121212121
2,validation,A,ventral,midparietal,0.13214285714285715,0.1857142857142857,0.3388888888888889,-0.16363636363636364,0.1212121212121212,0.3696969696969697
2,validation,A,ventral,parietal,0.2357142857142857,0.11071428571428568,0.2375,-0.10303030303030303,0.3151515151515152,0.4424242424242424
2,validation,A,ventral,visual_streams,0.29285714285714287,0.15714285714285714,0.18333333333333332,-0.10303030303030303,0.3333333333333333,0.43030303030303024
2,validation,A,ventral,dorsal_parietal,0.15714285714285714,0.014285714285714282,0.29305555555555557,-0.13939393939393938,0.22424242424242422,0.34545454545454546
2,validation,A,lateral,early,0.0035714285714285713,-0.23928571428571427,0.4847222222222222,-0.28484848484848485,-0.03636363636363636,0.38181818181818183
2,validation,A,lateral,ventral,0.24285714285714285,0.14285714285714282,0.2375,0.006060606060606061,0.2727272727272727,0.4545454545454545
2,validation,A,lateral,lateral,0.4857142857142857,0.25,0.06944444444444445,-0.0303030303030303,0.4606060606060606,0.7333333333333332
2,validation,A,lateral,midparietal,-0.014285714285714285,0.24642857142857136,0.475,-0.22424242424242422,-0.06666666666666667,0.34545454545454546
2,validation,A,lateral,parietal,0.175,0.125,0.3013888888888889,-0.19999999999999998,0.19999999999999998,0.5030303030303029
2,validation,A,lateral,visual_streams,0.225,0.03214285714285714,0.26805555555555555,-0.19999999999999998,0.24242424242424238,0.5757575757575757
2,validation,A,lateral,dorsal_parietal,0.05,0.028571428571428564,0.44166666666666665,-0.28484848484848485,0.01212121212121212,0.5030303030303029
2,validation,A,midparietal,early,0.3,0.12857142857142856,0.18472222222222223,0.006060606060606061,0.2727272727272727,0.6727272727272726
2,validation,A,midparietal,ventral,0.03571428571428571,0.021428571428571425,0.44166666666666665,-0.18787878787878787,-0.04848484848484848,0.34545454545454546
2,validation,A,midparietal,lateral,0.35714285714285715,0.0035714285714285704,0.1527777777777778,0.11515151515151514,0.3515151515151515,0.5030303030303029
2,validation,A,midparietal,midparietal,0.4357142857142857,0.07857142857142857,0.09027777777777778,0.11515151515151514,0.406060606060606,0.8060606060606059
2,validation,A,midparietal,parietal,0.2392857142857143,-0.05357142857142857,0.23055555555555557,0.06666666666666665,0.2303030303030303,0.4787878787878787
2,validation,A,midparietal,visual_streams,0.42857142857142855,-0.04285714285714285,0.09027777777777778,0.34545454545454546,0.3878787878787878,0.5272727272727272
2,validation,A,midparietal,dorsal_parietal,0.1392857142857143,-0.075,0.3013888888888889,-0.06666666666666665,0.14545454545454545,0.43030303030303024
2,validation,A,parietal,early,-0.04285714285714286,0.08214285714285713,0.5416666666666666,-0.33333333333333326,-0.08484848484848484,0.4666666666666666
2,validation,A,parietal,ventral,0.017857142857142856,0.4464285714285714,0.48194444444444445,-0.1515151515151515,0.036363636363636355,0.2606060606060606
2,validation,A,parietal,lateral,0.4035714285714286,0.2714285714285714,0.10833333333333334,0.006060606060606061,0.34545454545454546,0.6848484848484848
2,validation,A,parietal,midparietal,-0.03571428571428571,0.3428571428571428,0.5027777777777778,-0.32121212121212117,-0.07272727272727272,0.34545454545454546
2,validation,A,parietal,parietal,0.07857142857142857,0.19999999999999998,0.4263888888888889,-0.28484848484848485,0.1333333333333333,0.3939393939393939
2,validation,A,parietal,visual_streams,0.16785714285714284,0.3,0.33611111111111114,-0.28484848484848485,0.13333333333333333,0.4787878787878787
